emp_no,first_name,last_name,title,from_date,salary,id,count
71545,Denny,Nittel,Senior Staff,2002-04-06,47637,11306,12771
218592,Shalesh,McDermid,Senior Staff,2002-04-06,67463,21877,12771
431731,Jianhao,Ermel,Engineer,2002-04-05,54343,42339,2696
469145,Berhard,Szilard,Senior Staff,2002-04-05,40000,49044,12771
245969,Akhilish,Kushner,Senior Staff,2002-04-04,72956,26811,12771
203376,Rajmohan,Curless,Senior Staff,2002-04-02,40000,19170,12771
251971,Harjit,Demke,Senior Engineer,2002-04-02,64062,27863,13538
36877,Shahaf,Ranst,Senior Staff,2002-04-02,63066,4940,12771
243592,Radhia,Frolund,Senior Staff,2002-04-02,59404,26428,12771
452093,Fun,Menhoudj,Senior Engineer,2002-04-02,58624,45938,13538
264848,Gino,Fandrianto,Senior Engineer,2002-04-01,46133,30273,13538
457054,Pascal,Litecky,Senior Engineer,2002-03-31,40000,46855,13538
487986,Jackson,Geffroy,Senior Staff,2002-03-31,86827,52539,12771
279105,Shuichi,Litecky,Senior Engineer,2002-03-30,40000,32786,13538
21432,Kerhong,Weisert,Senior Staff,2002-03-30,45799,2042,12771
261136,Vishv,Joslin,Senior Staff,2002-03-29,103702,29547,12771
53162,Marke,Bamford,Senior Engineer,2002-03-29,47988,7952,13538
41173,Maren,Aseltine,Senior Engineer,2002-03-29,42081,5751,13538
467970,Utz,Kuzuoka,Senior Staff,2002-03-29,63653,48835,12771
46440,Pranav,Rosay,Engineer,2002-03-28,53108,6711,2696
210509,Shichao,Braunschweig,Senior Staff,2002-03-28,40000,20480,12771
287247,Temple,Michaeli,Senior Engineer,2002-03-28,40000,34328,13538
24207,Frazer,Rodham,Engineer,2002-03-27,40389,2616,2696
23151,Ortrun,Lunt,Senior Engineer,2002-03-26,91783,2380,13538
33183,Haldun,Veldwijk,Senior Engineer,2002-03-26,48354,4309,13538
443747,Sorina,Genther,Senior Staff,2002-03-26,62440,44413,12771
221850,Mitsuyuki,Ritzmann,Engineer,2002-03-25,40000,22512,2696
28782,Marl,Yemenis,Engineer,2002-03-25,48475,3484,2696
38267,Abdelghani,Armand,Senior Engineer,2002-03-25,53738,5234,13538
462510,Kshitij,Barvinok,Senior Engineer,2002-03-25,40000,47868,13538
489381,Elzbieta,VanScheik,Senior Engineer,2002-03-25,44966,52779,13538
273718,Padma,Nitto,Senior Engineer,2002-03-25,66725,31832,13538
231702,Sahrah,Vieri,Senior Staff,2002-03-25,56117,24280,12771
223314,Tamiya,Rahier,Senior Staff,2002-03-25,49113,22767,12771
299256,Lucien,Maraist,Senior Engineer,2002-03-24,40000,36522,13538
97670,Flemming,Yurek,Senior Staff,2002-03-24,58582,16246,12771
256969,Kazuhisa,Keohane,Senior Engineer,2002-03-24,45605,28763,13538
264670,Dinkar,Ferretti,Senior Staff,2002-03-24,47463,30237,12771
71458,Kazuhiro,Welham,Senior Engineer,2002-03-23,40000,11286,13538
297423,Nirmal,Luca,Senior Engineer,2002-03-23,40000,36178,13538
284530,Almudena,Borstler,Senior Engineer,2002-03-23,47670,33793,13538
263920,Pintsang,Gecsel,Senior Staff,2002-03-23,60182,30052,12771
244836,Tianruo,Cairo,Senior Engineer,2002-03-21,47409,26632,13538
48503,Pranas,Gammage,Engineer,2002-03-21,68225,7091,2696
462875,Francoise,Picaronny,Senior Engineer,2002-03-21,55193,47942,13538
428889,Perry,Brizzi,Engineer,2002-03-21,40000,41875,2696
50707,Uno,Coney,Senior Engineer,2002-03-20,46266,7515,13538
411794,Amabile,Kakkar,Senior Staff,2002-03-20,40000,38822,12771
405123,Zeljko,Walstra,Senior Staff,2002-03-20,48381,37574,12771
82683,Pantung,Dayang,Senior Staff,2002-03-19,45702,13468,12771
274090,Franziska,Peng,Senior Staff,2002-03-19,47080,31906,12771
25004,Youpyo,Schurmann,Senior Engineer,2002-03-19,58960,2762,13538
260790,Niteen,Perfilyeva,Senior Engineer,2002-03-19,40000,29499,13538
72087,Teiji,Chartres,Senior Engineer,2002-03-19,40000,11431,13538
286634,Halsur,Underwood,Senior Staff,2002-03-18,62280,34217,12771
36043,Fai,Rubsam,Senior Staff,2002-03-18,90719,4791,12771
458054,Yagil,Benaini,Senior Engineer,2002-03-18,40000,47026,13538
439072,Snehasis,Kavanagh,Senior Staff,2002-03-18,73853,43628,12771
474474,Kazuhira,Lammel,Senior Staff,2002-03-17,71395,50011,12771
221351,Odoardo,Chepyzhov,Senior Staff,2002-03-17,88868,22414,12771
54932,Kamakshi,Munoz,Senior Staff,2002-03-17,61454,8261,12771
202937,Heejo,Schlegelmilch,Senior Staff,2002-03-16,85624,19070,12771
282834,Bodo,Reeken,Senior Staff,2002-03-16,55968,33472,12771
401179,Conrado,Kalloufi,Senior Staff,2002-03-16,55543,36892,12771
277892,Pintsang,Heyers,Senior Engineer,2002-03-16,47112,32573,13538
17834,Zhilian,Fiutem,Senior Engineer,2002-03-16,40000,1416,13538
409374,Vesna,Gischer,Senior Engineer,2002-03-16,40000,38410,13538
21361,Shooichi,Lally,Senior Staff,2002-03-16,84832,2028,12771
238053,Lein,Baca,Senior Staff,2002-03-16,92059,25476,12771
36491,Margareta,Luon,Senior Engineer,2002-03-16,52847,4859,13538
273477,Shaowen,Validov,Senior Engineer,2002-03-15,63003,31798,13538
21646,Gila,Guardalben,Senior Engineer,2002-03-14,41370,2090,13538
218522,Ulises,Verhaegen,Senior Staff,2002-03-14,44277,21862,12771
38922,Xiaobin,Sewelson,Senior Staff,2002-03-14,40000,5345,12771
32001,Mari,Attimonelli,Senior Staff,2002-03-14,69437,4085,12771
239955,Pantung,Gihr,Senior Staff,2002-03-14,56387,25840,12771
234208,Yucai,Horswill,Senior Staff,2002-03-13,52120,24768,12771
291756,Randi,Braunmuhl,Senior Engineer,2002-03-13,40000,35140,13538
481313,Cullen,Rodier,Senior Staff,2002-03-13,43078,51263,12771
427426,Vasilii,Dulin,Senior Staff,2002-03-12,64667,41625,12771
424447,Irene,Miake,Senior Staff,2002-03-11,89547,41071,12771
65595,Kasidit,Fujisaki,Senior Engineer,2002-03-10,51388,10269,13538
104911,Sanjai,Kruskal,Senior Staff,2002-03-10,40000,17567,12771
66851,Mona,Lyonns,Senior Engineer,2002-03-10,48823,10509,13538
404470,Chikara,Schrift,Senior Engineer,2002-03-10,40000,37454,13538
233878,Shigenori,Vanwelkenhuysen,Senior Staff,2002-03-09,57605,24697,12771
80801,Bluma,Ambroszkiewicz,Senior Staff,2002-03-09,71885,13079,12771
410359,Elgin,Lowrie,Senior Engineer,2002-03-09,40000,38589,13538
265681,Marsal,Atrawala,Senior Staff,2002-03-08,90646,30416,12771
473076,Shaowei,Chelton,Senior Engineer,2002-03-08,65285,49790,13538
288896,Uinam,Uludag,Senior Engineer,2002-03-08,44197,34628,13538
400571,Stafford,Iacovou,Senior Staff,2002-03-07,40000,36785,12771
275466,Danco,Puoti,Senior Engineer,2002-03-07,54370,32149,13538
49900,Ramzi,Schonegge,Senior Staff,2002-03-07,40000,7361,12771
250886,Kagan,Busillo,Senior Staff,2002-03-06,64747,27686,12771
228685,Peer,Zolotykh,Senior Staff,2002-03-04,43672,23747,12771
202310,Krister,Perko,Senior Staff,2002-03-04,79767,18958,12771
44042,Susuma,Ladret,Senior Staff,2002-03-04,64759,6240,12771
71791,Bedrich,Lalonde,Senior Engineer,2002-03-04,47195,11353,13538
36173,Rance,Takkinen,Senior Engineer,2002-03-03,57002,4812,13538
102068,Zhilian,Bergere,Senior Staff,2002-03-03,67377,17060,12771
27325,Kauko,Baer,Senior Engineer,2002-03-03,40000,3179,13538
297332,Gita,Lorie,Engineer,2002-03-03,40000,36160,2696
277296,Xiaoshan,Randi,Senior Engineer,2002-03-02,74172,32482,13538
230895,Godehard,Parhami,Senior Engineer,2002-03-02,68058,24124,13538
465199,Wojceich,Plotkin,Senior Engineer,2002-03-02,61761,48370,13538
498240,Cheong,Falster,Senior Engineer,2002-03-01,40000,54417,13538
103164,Valeska,Chiola,Senior Staff,2002-03-01,66173,17234,12771
101898,Mang,Schwartzbauer,Senior Engineer,2002-03-01,56898,17028,13538
93164,Frazer,Ruemmler,Senior Staff,2002-03-01,52877,15435,12771
261317,Chenxi,Prenel,Senior Engineer,2002-03-01,42955,29590,13538
257103,Rildo,Fabrizio,Senior Staff,2002-03-01,40000,28783,12771
79442,Yannis,McClurg,Senior Staff,2002-02-28,91919,12839,12771
240675,Karoline,Uchoa,Senior Staff,2002-02-28,43072,25949,12771
73559,Masamitsu,Murrill,Senior Staff,2002-02-27,40000,11686,12771
273276,Maya,Makrucki,Senior Engineer,2002-02-27,40000,31762,13538
411715,Ranga,Pileggi,Senior Engineer,2002-02-27,51856,38806,13538
81755,Peer,Beeson,Senior Staff,2002-02-26,40000,13285,12771
239648,Fun,Birsak,Senior Staff,2002-02-26,81152,25774,12771
497023,Jamaludin,Nooteboom,Senior Staff,2002-02-26,85134,54199,12771
490929,Mingdong,Byoun,Senior Staff,2002-02-25,55175,53069,12771
408613,Mart,Angelov,Senior Engineer,2002-02-25,41770,38284,13538
36223,Fuqing,Cooley,Senior Engineer,2002-02-25,42949,4821,13538
248019,Adel,McDermid,Senior Staff,2002-02-25,44341,27172,12771
276683,Jingling,Shackel,Senior Engineer,2002-02-24,40000,32375,13538
23561,Jingling,Zizka,Senior Engineer,2002-02-24,48337,2465,13538
482878,Chikara,Denti,Senior Staff,2002-02-24,83187,51568,12771
454218,Mokhtar,Ducloy,Senior Engineer,2002-02-23,52460,46315,13538
298704,Cedric,Bach,Senior Staff,2002-02-22,83923,36429,12771
105766,Boutros,Callaway,Senior Staff,2002-02-22,40239,17737,12771
294773,Constantino,Sanella,Senior Engineer,2002-02-22,51332,35652,13538
489972,Sivanarayana,Selenyi,Senior Engineer,2002-02-22,40000,52878,13538
414188,Taizo,Juneja,Senior Staff,2002-02-21,76646,39256,12771
242678,Tokuyasu,Beausoleil,Senior Engineer,2002-02-20,59693,26249,13538
29468,Ramya,Bojadziev,Senior Staff,2002-02-20,40000,3605,12771
279226,Isaac,Gopalakrishnan,Senior Staff,2002-02-20,43025,32808,12771
411024,Bowen,Syrzycki,Senior Staff,2002-02-20,61803,38697,12771
499453,Alper,Peck,Senior Staff,2002-02-20,65622,54627,12771
480192,Dhritiman,Onuegbe,Senior Staff,2002-02-20,72095,51068,12771
56476,Danae,Chiola,Senior Engineer,2002-02-19,40000,8546,13538
465581,Kiyomitsu,Highland,Senior Engineer,2002-02-19,40000,48425,13538
267228,Van,Crouzet,Engineer,2002-02-19,55262,30682,2696
219994,Akemi,Broomell,Senior Staff,2002-02-19,85955,22167,12771
269802,Gregory,Tiemann,Senior Staff,2002-02-18,63368,31144,12771
291719,Volkmar,Schade,Senior Engineer,2002-02-18,45088,35131,13538
454830,Ottavia,Dehkordi,Senior Engineer,2002-02-17,71879,46430,13538
497493,Phuoc,Chandrasekhar,Senior Staff,2002-02-17,54057,54296,12771
455430,Miyeon,Melichar,Senior Staff,2002-02-16,40000,46545,12771
25255,Heng,Erdi,Senior Staff,2002-02-16,84701,2804,12771
492777,Demin,Mapelli,Engineer,2002-02-16,40000,53419,2696
33248,Lucian,Cronin,Senior Engineer,2002-02-15,40376,4328,13538
433656,Pragnesh,Silva,Senior Engineer,2002-02-15,40000,42678,13538
261451,Randi,Gide,Senior Staff,2002-02-14,69345,29624,12771
100574,Lucien,Bennet,Senior Staff,2002-02-14,83065,16785,12771
290738,Ioana,Beerel,Senior Staff,2002-02-14,76418,34952,12771
49174,Giri,Pollock,Senior Staff,2002-02-14,45721,7218,12771
405489,Weidon,Merks,Senior Engineer,2002-02-14,40000,37649,13538
282392,Wonhee,Hooghiemstra,Senior Engineer,2002-02-14,40000,33398,13538
422587,Mohit,Speek,Senior Engineer,2002-02-13,40000,40752,13538
253359,Gadiel,Terwilliger,Senior Engineer,2002-02-13,41721,28115,13538
50006,Charmane,Yeung,Senior Engineer,2002-02-12,43309,7385,13538
11872,Cheong,Riexinger,Senior Staff,2002-02-12,43159,327,12771
420874,Jinya,Hiyoshi,Senior Staff,2002-02-12,69928,40437,12771
74699,Moon,Rotem,Senior Engineer,2002-02-11,40000,11909,13538
440076,Hailing,Schiettecatte,Engineer,2002-02-11,40000,43800,2696
258457,True,Gihr,Senior Staff,2002-02-11,80523,29030,12771
286683,Katsuyuki,Decaestecker,Senior Staff,2002-02-11,60121,34226,12771
218998,Kristian,Hennebert,Senior Engineer,2002-02-11,53486,21977,13538
99013,Tsz,Cools,Senior Engineer,2002-02-09,46808,16503,13538
481228,Vishv,Cochrane,Senior Staff,2002-02-09,52131,51248,12771
104467,Anoosh,Panwar,Senior Engineer,2002-02-08,40000,17488,13538
279642,Feipei,Besancenot,Engineer,2002-02-08,53904,32892,2696
59391,Qunsheng,Plessier,Senior Engineer,2002-02-07,40000,9146,13538
280512,Sumant,Trelles,Senior Staff,2002-02-07,79264,33057,12771
205359,Serge,Bresenham,Senior Staff,2002-02-07,40000,19527,12771
37751,Jacopo,DuBourdieux,Senior Staff,2002-02-06,59872,5145,12771
35776,Martien,Fujisaki,Senior Engineer,2002-02-06,53730,4740,13538
69555,Golgen,Sabnani,Senior Staff,2002-02-06,74734,10966,12771
49235,Heather,Shiratori,Senior Engineer,2002-02-05,43880,7228,13538
15943,Yakkov,Demke,Senior Engineer,2002-02-05,40000,1066,13538
463260,Masako,Muntz,Senior Engineer,2002-02-05,56233,48007,13538
19674,Mart,Varley,Senior Staff,2002-02-05,40000,1737,12771
205297,Aral,Weedon,Senior Engineer,2002-02-05,40000,19508,13538
216102,Baziley,Vingron,Senior Staff,2002-02-05,58493,21444,12771
67845,Xuejun,Back,Senior Staff,2002-02-04,70932,10689,12771
76760,Adib,Bale,Engineer,2002-02-04,48303,12308,2696
289232,Miyeon,Simmen,Senior Staff,2002-02-04,63640,34690,12771
400872,Oguz,Lueh,Senior Staff,2002-02-03,79091,36827,12771
461608,Matk,Brendel,Senior Engineer,2002-02-03,51047,47671,13538
83210,Seongbae,Zockler,Senior Engineer,2002-02-03,43418,13567,13538
28149,Sandeepan,Gulik,Senior Engineer,2002-02-02,40000,3339,13538
74233,Zvonko,Spell,Senior Engineer,2002-02-02,40000,11827,13538
220868,Christoph,Lovengreen,Senior Staff,2002-02-02,67650,22310,12771
107800,Goncalo,Stenning,Senior Engineer,2002-02-02,66719,18147,13538
213101,Sajjad,Benveniste,Senior Staff,2002-02-01,42562,20928,12771
480823,Ulf,Baig,Senior Engineer,2002-02-01,53446,51162,13538
489674,Maja,Tramer,Senior Engineer,2002-02-01,40000,52826,13538
247634,Shiv,Axelband,Engineer,2002-02-01,40000,27086,2696
75915,Luisa,Maierhofer,Senior Engineer,2002-01-31,40000,12134,13538
419000,Subhada,Sluis,Senior Staff,2002-01-31,92761,40101,12771
445715,Shooichi,Schurmann,Senior Staff,2002-01-30,82010,44808,12771
18382,Remko,Mattern,Senior Engineer,2002-01-30,57540,1493,13538
83194,Vidar,Bridgland,Senior Staff,2002-01-30,69724,13564,12771
240062,Lucian,Maquelin,Senior Engineer,2002-01-30,67436,25853,13538
248996,Basim,Sewelson,Senior Staff,2002-01-29,40000,27328,12771
272691,Nectarios,Usery,Senior Staff,2002-01-29,55747,31652,12771
411928,JiYoung,Bain,Senior Staff,2002-01-29,40000,38855,12771
471250,Sivanarayana,Ferretti,Senior Staff,2002-01-29,44656,49416,12771
420770,Candido,Pietrzykowski,Senior Staff,2002-01-28,40165,40421,12771
47137,Valter,Marchegay,Senior Staff,2002-01-28,92421,6837,12771
265020,Jiafu,Setia,Senior Staff,2002-01-28,40000,30309,12771
27756,Stevo,Suwa,Senior Staff,2002-01-28,67919,3260,12771
296171,Pradeep,Munke,Senior Staff,2002-01-28,58828,35913,12771
88997,Leif,Giveon,Senior Engineer,2002-01-27,45419,14709,13538
297405,Susanna,Eterovic,Senior Engineer,2002-01-27,40000,36173,13538
298020,Yuguang,Oxman,Senior Staff,2002-01-27,52443,36289,12771
232289,Fun,Farrag,Senior Engineer,2002-01-27,66678,24396,13538
432167,Peternela,Talmon,Senior Engineer,2002-01-27,40000,42410,13538
207208,Susanne,Shackel,Senior Engineer,2002-01-26,40000,19849,13538
59899,Toong,Schueller,Engineer,2002-01-26,66788,9241,2696
201014,Geoff,Siprelle,Senior Staff,2002-01-26,54629,18721,12771
43776,Xuedong,Feldhoffer,Senior Staff,2002-01-26,44288,6196,12771
263448,Gopalakrishnan,Brodal,Senior Engineer,2002-01-26,40000,29975,13538
408922,Bernardo,Gulak,Senior Engineer,2002-01-25,40306,38335,13538
77292,Berhard,Roccetti,Engineer,2002-01-25,40000,12415,2696
252992,Shahab,Gustavson,Engineer,2002-01-25,40000,28046,2696
75347,Aemilian,Simmen,Engineer,2002-01-25,40000,12035,2696
285256,Ayonca,Brendel,Senior Engineer,2002-01-24,57782,33955,13538
457541,Jovan,Furudate,Senior Engineer,2002-01-24,40000,46923,13538
271305,Lena,Zolotykh,Engineer,2002-01-24,42121,31409,2696
231883,Srinidhi,Heering,Senior Staff,2002-01-24,57391,24310,12771
463978,Pasqua,Pillow,Senior Engineer,2002-01-24,42858,48150,13538
97123,Basim,Suppi,Senior Engineer,2002-01-24,46861,16151,13538
80479,Sanjay,Kragelund,Senior Staff,2002-01-24,40000,13021,12771
218267,Dzung,Terekhov,Senior Engineer,2002-01-23,40000,21811,13538
30092,Kristof,Pusterhofer,Senior Engineer,2002-01-23,73013,3725,13538
55637,Szabolcs,Erde,Senior Engineer,2002-01-23,40000,8390,13538
79470,Sadegh,Schmittgen,Senior Engineer,2002-01-23,56510,12847,13538
441674,Jiong,Heusch,Senior Staff,2002-01-23,40000,44101,12771
423338,Chuanti,Rosiles,Senior Staff,2002-01-22,70948,40864,12771
490344,Jayesh,Horswill,Senior Engineer,2002-01-22,40000,52968,13538
431969,Uriel,Maksimenko,Senior Engineer,2002-01-22,53485,42376,13538
429272,DeForest,Benantar,Senior Engineer,2002-01-22,44602,41933,13538
85015,Lijia,Lipner,Senior Staff,2002-01-21,68523,13901,12771
15869,Guoxiang,Bala,Senior Engineer,2002-01-21,40000,1042,13538
493647,Jayson,Perri,Senior Staff,2002-01-21,40000,53574,12771
254464,Kazuhito,Matteis,Senior Staff,2002-01-20,59575,28323,12771
74514,Rosalyn,Benzmuller,Senior Engineer,2002-01-19,56611,11876,13538
498770,Kersti,Katzenelson,Engineer,2002-01-18,55758,54519,2696
282093,Mizuhito,Reistad,Senior Engineer,2002-01-17,62494,33352,13538
288144,Youngkon,Pehl,Engineer,2002-01-17,40000,34494,2696
492836,Zorica,Kranzdorf,Senior Engineer,2002-01-16,40000,53428,13538
219519,Kazunori,Mitzlaff,Senior Staff,2002-01-16,71206,22071,12771
430841,Wanqing,Menyhert,Senior Staff,2002-01-16,75899,42178,12771
236451,Taegyun,Mahmud,Senior Staff,2002-01-15,40000,25198,12771
289732,Jayson,Hammerschmidt,Senior Engineer,2002-01-15,41702,34774,13538
99226,Mario,Pehl,Senior Engineer,2002-01-14,42023,16533,13538
227185,Lillian,Syang,Senior Engineer,2002-01-14,40000,23486,13538
460053,Oscar,Kroon,Senior Staff,2002-01-14,40000,47415,12771
425291,Basil,Schusler,Senior Staff,2002-01-13,73601,41209,12771
410307,Aleksander,Simmen,Senior Staff,2002-01-13,67827,38578,12771
215055,Percy,Percebois,Senior Engineer,2002-01-13,54947,21258,13538
99804,Abdelghani,Benner,Senior Engineer,2002-01-13,58433,16644,13538
266048,Shaowen,Tetzlaff,Senior Engineer,2002-01-13,60843,30488,13538
295402,Branimir,Engberts,Senior Staff,2002-01-12,42480,35773,12771
296619,Frederique,Brickell,Senior Engineer,2002-01-11,52470,35998,13538
422066,Aleksander,Berendt,Senior Engineer,2002-01-10,40000,40657,13538
246505,Hugo,Byoun,Senior Staff,2002-01-10,56450,26908,12771
264018,Djenana,Lorcy,Senior Staff,2002-01-10,46245,30076,12771
213310,Quingbo,Apsitis,Senior Engineer,2002-01-09,42002,20958,13538
243180,Gen,Terkki,Senior Engineer,2002-01-09,58536,26347,13538
264234,Rayond,Benzaken,Senior Engineer,2002-01-09,40000,30134,13538
279139,Tetsushi,Eastman,Senior Staff,2002-01-09,60322,32792,12771
212653,Geoffrey,Nyrup,Senior Engineer,2002-01-08,58258,20833,13538
275599,Toshimi,Cichocki,Senior Engineer,2002-01-08,62267,32171,13538
226080,Fabrizio,Decleir,Senior Engineer,2002-01-07,40000,23311,13538
86527,Toshiko,Pollacia,Senior Staff,2002-01-07,41115,14217,12771
487495,Dekang,Shobatake,Senior Engineer,2002-01-07,60621,52449,13538
49624,Falguni,Mitsuhashi,Engineer,2002-01-07,40000,7310,2696
36688,Cristinel,Mateescu,Senior Engineer,2002-01-07,40294,4895,13538
38722,Noritoshi,Crooks,Senior Staff,2002-01-07,40000,5307,12771
283270,Val,Bade,Senior Engineer,2002-01-06,40000,33560,13538
207774,KayLiang,Trachtenberg,Senior Staff,2002-01-06,53722,19942,12771
85264,Annemarie,Silva,Senior Engineer,2002-01-05,50431,13964,13538
469726,Ranga,Stasinski,Senior Engineer,2002-01-05,40000,49147,13538
70810,Vishwani,Brodal,Senior Staff,2002-01-05,40000,11191,12771
275421,King,Cooley,Senior Staff,2002-01-04,79820,32141,12771
221118,Nimmagadda,Klyachko,Senior Engineer,2002-01-04,40000,22372,13538
406336,Nishit,Heiserman,Senior Engineer,2002-01-03,62574,37824,13538
262371,Ute,Weedman,Senior Engineer,2002-01-03,60052,29787,13538
480176,Xiaopeng,Haddadi,Engineer,2002-01-03,74254,51065,2696
247878,Doohun,Peha,Senior Staff,2002-01-03,54955,27141,12771
58007,Nitsan,Zlotek,Senior Engineer,2002-01-03,54854,8862,13538
220210,Siamak,Mersereau,Senior Engineer,2002-01-03,54024,22200,13538
204206,Nathalie,Picci,Senior Staff,2002-01-02,52432,19317,12771
50075,Shaz,Muntz,Senior Staff,2002-01-02,40000,7396,12771
26902,Reinhold,Welham,Senior Staff,2002-01-02,71381,3107,12771
240441,Luise,Prampolini,Senior Staff,2002-01-01,62999,25920,12771
73017,Adel,Iisaka,Engineer,2002-01-01,59529,11580,2696
41863,Dipayan,Herbst,Senior Staff,2001-12-31,44460,5871,12771
433172,Nagui,Curless,Senior Staff,2001-12-31,40000,42601,12771
416948,Reinhard,Peac,Senior Staff,2001-12-30,62481,39735,12771
211541,Perry,Albarhamtoshy,Senior Engineer,2001-12-28,57371,20655,13538
212765,Marco,Schaar,Senior Staff,2001-12-28,40000,20856,12771
244773,Mingdong,Zaiane,Senior Engineer,2001-12-27,40000,26622,13538
297621,Mohammed,Bugaenko,Senior Engineer,2001-12-27,49827,36217,13538
56187,Youpyo,Lienhardt,Senior Engineer,2001-12-27,40000,8490,13538
51438,Alagu,Bernatsky,Senior Engineer,2001-12-27,56119,7650,13538
218200,Martien,Szilard,Senior Engineer,2001-12-26,54740,21794,13538
271384,Kwangho,Peron,Senior Staff,2001-12-26,40000,31422,12771
82970,Qiwen,Servieres,Senior Staff,2001-12-26,68081,13519,12771
410520,Ashish,Nittel,Senior Staff,2001-12-25,43416,38613,12771
284580,Sreenivas,Quittner,Senior Engineer,2001-12-24,40000,33808,13538
439486,Armond,Heijenga,Senior Engineer,2001-12-24,40000,43709,13538
37406,Rildo,Cincotta,Engineer,2001-12-24,58809,5066,2696
241689,Tristan,Borovoy,Senior Engineer,2001-12-24,48553,26097,13538
89672,Ebbe,Feldmann,Senior Engineer,2001-12-24,40000,14829,13538
